year,month,date,mean_temp,max_temp
1998,03,1998-03-03,-13.8,-8.7
1998,03,1998-03-04,-18.4,-7.6
1998,03,1998-03-05,-16.2,-6.8
1998,03,1998-03-06,-17.1,-8.8
1998,03,1998-03-07,-13.4,-9.7
1998,03,1998-03-08,-16.1,-11.9
1998,03,1998-03-09,-20.1,-13.4
1998,03,1998-03-10,-14.7,-6.7
1998,03,1998-03-11,-9.9,-5
1998,03,1998-03-12,-11.4,-2.5
1998,03,1998-03-13,-7,1.4
1998,03,1998-03-14,2,6.2
1998,03,1998-03-15,2.1,6.2
1998,03,1998-03-16,-1.6,5.1
1998,03,1998-03-17,-2.8,2
1998,03,1998-03-18,1.4,6.5
1998,03,1998-03-19,-3,5
1998,03,1998-03-20,-0.1,5.6
1998,03,1998-03-21,-3.4,6.2
1998,03,1998-03-22,-1.4,7.5
1998,03,1998-03-23,0.7,7.1
1998,03,1998-03-24,-2.2,6.2
1998,03,1998-03-25,0.8,4
1998,03,1998-03-26,-1.9,1.9
1998,03,1998-03-27,-0.2,2.7
1998,03,1998-03-28,-2.7,2.6
1998,03,1998-03-29,-0.6,1.8
1998,03,1998-03-30,-0.2,1.6
1998,03,1998-03-31,-0.2,3.9
1998,04,1998-04-01,1.1,4.4
1998,04,1998-04-02,-1.6,3.4
1998,04,1998-04-03,-1.1,3.9
1998,04,1998-04-04,1.8,5.5
1998,04,1998-04-05,2.7,6
1998,04,1998-04-06,2.8,8
1998,04,1998-04-07,1,6.3
1998,04,1998-04-08,1.1,6.7
1998,04,1998-04-09,-0.5,7
1998,04,1998-04-10,-1.1,6.8
1998,04,1998-04-11,-1.3,5.8
1998,04,1998-04-12,-1,6.7
1998,04,1998-04-13,1.4,8.4
1998,04,1998-04-14,2.9,6.8
1998,04,1998-04-15,4.3,8.4
1998,04,1998-04-16,5.5,9.4
1998,04,1998-04-17,7.5,11.4
1998,04,1998-04-18,6.5,11
1998,04,1998-04-19,2.9,9.8
1998,04,1998-04-20,2.2,8.9
1998,04,1998-04-21,2.7,7.4
1998,04,1998-04-22,4,10.5
1998,04,1998-04-23,3.8,10
1998,04,1998-04-24,4.3,6.9
1998,04,1998-04-25,4.2,8.9
1998,04,1998-04-26,4.6,7.6
1998,04,1998-04-27,5.3,9.7
1998,04,1998-04-28,4.1,8.3
1998,04,1998-04-29,4.3,10.1
1998,04,1998-04-30,7,14
1998,05,1998-05-01,9.4,14.4
1998,05,1998-05-02,5.1,13.6
1998,05,1998-05-03,6.2,14.3
1998,05,1998-05-04,7.2,12.2
1998,05,1998-05-05,4.7,10.3
1998,05,1998-05-06,6.5,10.5
1998,05,1998-05-07,4.7,10
1998,05,1998-05-08,4.2,10.9
1998,05,1998-05-09,4.4,8.6
1998,05,1998-05-10,7.7,11.6
1998,05,1998-05-11,6.4,10.2
1998,05,1998-05-12,5.4,10
1998,05,1998-05-13,2.9,10.8
1998,05,1998-05-14,4.8,11.1
1998,05,1998-05-15,7.4,17.3
1998,05,1998-05-16,11.4,17.9
1998,05,1998-05-17,11.8,18.6
1998,05,1998-05-18,9,16.8
1998,05,1998-05-19,8,10.8
1998,05,1998-05-20,8.9,12.9
1998,05,1998-05-21,10.2,16.3
1998,05,1998-05-22,9.1,13.1
1998,05,1998-05-23,7.8,18.1
1998,05,1998-05-24,12.8,19.7
1998,05,1998-05-25,15.4,20.3
1998,05,1998-05-26,15.9,24.9
1998,05,1998-05-27,16.8,28.6
1998,05,1998-05-28,16.2,28.8
1998,05,1998-05-29,16.7,28.3
1998,05,1998-05-30,17.1,24.3
1998,05,1998-05-31,13.3,20.4
1998,06,1998-06-01,12.4,21.5
1998,06,1998-06-02,14.5,23.4
1998,06,1998-06-03,15.9,19
1998,06,1998-06-04,14.3,22.4
1998,06,1998-06-05,14.1,23.3
1998,06,1998-06-06,15.7,24.9
1998,06,1998-06-07,17.1,27.3
1998,06,1998-06-08,18.6,25.3
1998,06,1998-06-09,14.1,19.1
1998,06,1998-06-10,7.3,13.7
1998,06,1998-06-11,12.2,18.6
1998,06,1998-06-12,10.7,17.5
1998,06,1998-06-13,12.1,18
1998,06,1998-06-14,10.3,14.4
1998,06,1998-06-15,11.8,15.3
1998,06,1998-06-16,12.7,20.3
1998,06,1998-06-17,13.1,22.5
1998,06,1998-06-18,16.6,25.5
1998,06,1998-06-19,15.2,23.5
1998,06,1998-06-20,14.4,23.2
1998,06,1998-06-21,12.7,16
1998,06,1998-06-22,11.6,14.6
1998,06,1998-06-23,11.1,16.6
1998,06,1998-06-24,13.1,18.5
1998,06,1998-06-25,14.2,23.3
1998,06,1998-06-26,15.1,23.2
1998,06,1998-06-27,16.9,24.6
1998,06,1998-06-28,17.3,25.8
1998,06,1998-06-29,19.1,29.2
1998,06,1998-06-30,19.5,30
1998,07,1998-07-01,21.9,27.9
1998,07,1998-07-02,18.8,29.1
1998,07,1998-07-03,20.4,31.9
1998,07,1998-07-04,21.6,30.1
1998,07,1998-07-05,19.7,26.3
1998,07,1998-07-06,15.4,20.6
1998,07,1998-07-07,13.7,19.1
1998,07,1998-07-08,12.8,19.6
1998,07,1998-07-09,12.7,21.7
1998,07,1998-07-10,14.6,19.6
1998,07,1998-07-11,15,19.6
1998,07,1998-07-12,12.8,17.6
1998,07,1998-07-13,11.8,13.2
1998,07,1998-07-14,14.4,19
1998,07,1998-07-15,12.6,19.3
1998,07,1998-07-16,12.9,18.1
1998,07,1998-07-17,11.3,20.9
1998,07,1998-07-18,12.1,20.7
1998,07,1998-07-19,14.1,18.9
1998,07,1998-07-20,14.2,22.7
1998,07,1998-07-21,15.4,18
1998,07,1998-07-22,16.9,20.9
1998,07,1998-07-23,11.5,17.1
1998,07,1998-07-24,12.8,16.4
1998,07,1998-07-25,15.6,21.5
1998,07,1998-07-26,16.3,23.2
1998,07,1998-07-27,13.8,23.6
1998,07,1998-07-28,16.3,21.3
1998,07,1998-07-29,13,17.5
1998,07,1998-07-30,10.5,14
1998,07,1998-07-31,13.9,22.7
1998,08,1998-08-01,13.4,16.9
1998,08,1998-08-02,13.2,21.8
1998,08,1998-08-03,13.6,24.5
1998,08,1998-08-04,14.2,25
1998,08,1998-08-05,13.8,23.2
1998,08,1998-08-06,12.1,19.7
1998,08,1998-08-07,13.4,16.7
1998,08,1998-08-08,13.8,18
1998,08,1998-08-09,6.9,13.6
1998,08,1998-08-10,14.1,17.2
1998,08,1998-08-11,10.8,15.3
1998,08,1998-08-12,13.3,21.9
1998,08,1998-08-13,12.3,22
1998,08,1998-08-14,12.7,22.6
1998,08,1998-08-15,14.4,26.1
1998,08,1998-08-16,15.3,23.3
1998,08,1998-08-17,16.7,21.7
1998,08,1998-08-18,11.3,13.4
1998,08,1998-08-19,11.8,16.9
1998,08,1998-08-20,9.4,19.1
1998,08,1998-08-21,6.7,13.9
1998,08,1998-08-22,11.7,16
1998,08,1998-08-23,10.4,19.3
1998,08,1998-08-24,12.9,17.1
1998,08,1998-08-25,13.6,18
1998,08,1998-08-26,11.3,13.9
1998,08,1998-08-27,10,15.3
1998,08,1998-08-28,9,13.3
1998,08,1998-08-29,9.5,12.7
1998,08,1998-08-30,6.1,14.9
1998,08,1998-08-31,11.1,14.9
1999,03,1999-03-01,-5.7,-1.6
1999,03,1999-03-02,-6.1,-0.1
1999,03,1999-03-03,-9.4,-6.6
1999,03,1999-03-04,-13.5,-9.8
1999,03,1999-03-05,-19.1,-16.9
1999,03,1999-03-06,-21.4,-19.2
1999,03,1999-03-07,-22.1,-19
1999,03,1999-03-08,-22.5,-13.9
1999,03,1999-03-09,-8.7,-0.3
1999,03,1999-03-10,-1,1.9
1999,03,1999-03-11,0.3,2.9
1999,03,1999-03-12,0.9,4.4
1999,03,1999-03-13,-3,2.9
1999,03,1999-03-14,-5.6,0
1999,03,1999-03-15,-2.8,0.5
1999,03,1999-03-16,-4.6,1
1999,03,1999-03-17,-9.4,-0.3
1999,03,1999-03-18,-4.3,7
1999,03,1999-03-19,-6.2,1.4
1999,03,1999-03-20,0.8,3.9
1999,03,1999-03-21,2.4,6.3
1999,03,1999-03-22,4,7.8
1999,03,1999-03-23,3.2,6.2
1999,03,1999-03-24,-0.2,5.7
1999,03,1999-03-25,0.1,4
1999,03,1999-03-26,-3.2,3.2
1999,03,1999-03-27,-2.8,3.1
1999,03,1999-03-28,-3.6,2.6
1999,03,1999-03-29,-6.2,3.1
1999,03,1999-03-30,-5.6,3.5
1999,03,1999-03-31,-0.7,2.9
1999,04,1999-04-01,3.3,7.1
1999,04,1999-04-02,0.2,3.8
1999,04,1999-04-03,-4.3,2.3
1999,04,1999-04-04,-3.2,3.3
1999,04,1999-04-05,-4.9,1.9
1999,04,1999-04-06,-1.6,1.3
1999,04,1999-04-07,-2.8,-1.4
1999,04,1999-04-08,-4,0.5
1999,04,1999-04-09,-5,1.7
1999,04,1999-04-10,-2,4.1
1999,04,1999-04-11,1,4.5
1999,04,1999-04-12,0.8,4
1999,04,1999-04-13,-0.3,4.4
1999,04,1999-04-14,0.7,3.3
1999,04,1999-04-15,3.6,6.7
1999,04,1999-04-16,4.8,10.6
1999,04,1999-04-17,4.6,14
1999,04,1999-04-18,6.1,14.4
1999,04,1999-04-19,6.6,13
1999,04,1999-04-20,6.6,14.3
1999,04,1999-04-21,6.1,10.2
1999,04,1999-04-22,0.2,4.3
1999,04,1999-04-23,3.2,6.2
1999,04,1999-04-24,0.5,4
1999,04,1999-04-25,0.7,2.2
1999,04,1999-04-26,0.1,2.6
1999,04,1999-04-27,0.4,6.5
1999,04,1999-04-28,2.9,6.9
1999,04,1999-04-29,1,3.6
1999,04,1999-04-30,5.9,11.9
1999,05,1999-05-01,3.7,5.7
1999,05,1999-05-02,0.4,4
1999,05,1999-05-03,1.9,5.5
1999,05,1999-05-04,2.5,6.4
1999,05,1999-05-05,0.8,7
1999,05,1999-05-06,4.5,8.1
1999,05,1999-05-07,2.2,4.8
1999,05,1999-05-08,3.8,9.9
1999,05,1999-05-09,3.7,11.6
1999,05,1999-05-10,4.3,10.8
1999,05,1999-05-11,2.8,9.7
1999,05,1999-05-12,6.4,13.7
1999,05,1999-05-13,7.1,15.5
1999,05,1999-05-14,10.1,16.3
1999,05,1999-05-15,9.7,15.9
1999,05,1999-05-16,3.1,5.8
1999,05,1999-05-17,4.7,11.2
1999,05,1999-05-18,4.7,7.5
1999,05,1999-05-19,5.4,9.8
1999,05,1999-05-20,7.7,12.8
1999,05,1999-05-21,6.8,12.1
1999,05,1999-05-22,8,12.3
1999,05,1999-05-23,4.7,11.5
1999,05,1999-05-24,9.3,13.9
1999,05,1999-05-25,6.4,11
1999,05,1999-05-26,5.8,10.7
1999,05,1999-05-27,8,13.4
1999,05,1999-05-28,6.3,13.1
1999,05,1999-05-29,6.2,11.2
1999,05,1999-05-30,8.8,15.5
1999,05,1999-05-31,6.3,10.3
1999,06,1999-06-01,8.5,16.6
1999,06,1999-06-02,9.5,12
1999,06,1999-06-03,7.1,9.8
1999,06,1999-06-04,7.1,12.4
1999,06,1999-06-05,12.3,17.1
1999,06,1999-06-06,10.7,19.3
1999,06,1999-06-07,12.5,23.2
1999,06,1999-06-08,15,23.3
1999,06,1999-06-09,17,24.2
1999,06,1999-06-10,15.9,24.9
1999,06,1999-06-11,14.9,25.7
1999,06,1999-06-12,16.7,26.1
1999,06,1999-06-13,15.9,23.8
1999,06,1999-06-14,15.9,23.9
1999,06,1999-06-15,17.3,23.9
1999,06,1999-06-16,19.3,28.4
1999,06,1999-06-17,13.7,19.6
1999,06,1999-06-18,12.4,21.6
1999,06,1999-06-19,11.6,16.6
1999,06,1999-06-20,10.9,16.6
1999,06,1999-06-21,11.1,15.8
1999,06,1999-06-22,12.6,16.4
1999,06,1999-06-23,10.4,13.4
1999,06,1999-06-24,12.5,21.8
1999,06,1999-06-25,12.8,19.9
1999,06,1999-06-26,12.6,16
1999,06,1999-06-27,13.5,20.1
1999,06,1999-06-28,11.9,19.1
1999,06,1999-06-29,13.2,17.5
1999,06,1999-06-30,12.6,18.6
1999,07,1999-07-01,14.4,19.8
1999,07,1999-07-02,14.3,24.7
1999,07,1999-07-03,17,24.9
1999,07,1999-07-04,16.2,21.1
1999,07,1999-07-05,14.4,24.7
1999,07,1999-07-06,15,23.9
1999,07,1999-07-07,15,24.5
1999,07,1999-07-08,15.2,22.2
1999,07,1999-07-09,12.7,20.5
1999,07,1999-07-10,15.4,20.2
1999,07,1999-07-11,14.6,20.8
1999,07,1999-07-12,11.5,16.8
1999,07,1999-07-13,16.5,23.5
1999,07,1999-07-14,20.7,24.2
1999,07,1999-07-15,16.5,28.1
1999,07,1999-07-16,19.3,28.9
1999,07,1999-07-17,17.4,26
1999,07,1999-07-18,16,21.8
1999,07,1999-07-19,15.6,21.5
1999,07,1999-07-20,15.5,22.8
1999,07,1999-07-21,15.8,20.1
1999,07,1999-07-22,9.7,13.3
1999,07,1999-07-23,11,17
1999,07,1999-07-24,11.4,15.9
1999,07,1999-07-25,14.2,18.8
1999,07,1999-07-26,14.4,19.9
1999,07,1999-07-27,11.9,14.9
1999,07,1999-07-28,10.4,13.6
1999,07,1999-07-29,10,20.1
1999,07,1999-07-30,14.8,21.1
1999,07,1999-07-31,16.6,25.8
1999,08,1999-08-01,18.3,29
1999,08,1999-08-02,20.2,28.8
1999,08,1999-08-03,19.6,28.9
1999,08,1999-08-04,19,29.4
1999,08,1999-08-05,20.5,31.6
1999,08,1999-08-06,19.8,28.8
1999,08,1999-08-07,21.3,26
1999,08,1999-08-08,14.3,18.4
1999,08,1999-08-09,13.7,19.9
1999,08,1999-08-10,14,21.1
1999,08,1999-08-11,18.4,24.8
1999,08,1999-08-12,18.7,25
1999,08,1999-08-13,14.1,16.7
1999,08,1999-08-14,14.6,18.4
1999,08,1999-08-15,13.3,17.2
1999,08,1999-08-16,13.7,17.1
1999,08,1999-08-17,13.1,17.8
1999,08,1999-08-18,11.3,20.6
1999,08,1999-08-19,17,22.9
1999,08,1999-08-20,13.2,17.5
1999,08,1999-08-21,11.9,15.6
1999,08,1999-08-22,11.4,15.4
1999,08,1999-08-23,9.8,15.2
1999,08,1999-08-24,5.1,9.6
1999,08,1999-08-25,7.8,11.1
1999,08,1999-08-26,8.4,14.2
1999,08,1999-08-27,7.4,16.3
1999,08,1999-08-28,9.6,12.5
1999,08,1999-08-29,9.7,12.2
1999,08,1999-08-30,7.9,13.1
1999,08,1999-08-31,9,16.1
2000,03,2000-03-01,-5,-1.7
2000,03,2000-03-02,-1.3,2.2
2000,03,2000-03-03,-0.6,3.1
2000,03,2000-03-04,-3.5,1.8
2000,03,2000-03-05,-9.5,-2
2000,03,2000-03-06,-4.5,-1
2000,03,2000-03-07,-8.7,-1
2000,03,2000-03-08,-11.5,-2
2000,03,2000-03-09,-12.2,-1.8
2000,03,2000-03-10,-10.6,-3.9
2000,03,2000-03-11,-14.1,-6.4
2000,03,2000-03-12,-7.5,-5.3
2000,03,2000-03-13,-6.2,-3.6
2000,03,2000-03-14,-5.6,-3.2
2000,03,2000-03-15,-4.5,0.1
2000,03,2000-03-16,0.3,4.6
2000,03,2000-03-17,0.1,3.2
2000,03,2000-03-18,0.9,3.8
2000,03,2000-03-19,-1.7,3.3
2000,03,2000-03-20,2,5.8
2000,03,2000-03-21,-1.8,5.1
2000,03,2000-03-22,-0.4,2.8
2000,03,2000-03-23,-0.7,3.6
2000,03,2000-03-24,1.2,5
2000,03,2000-03-25,1.5,4.9
2000,03,2000-03-26,2.7,5.3
2000,03,2000-03-27,1.4,5.8
2000,03,2000-03-28,-1.5,1.3
2000,03,2000-03-29,-1.7,3.8
2000,03,2000-03-30,1.8,5.7
2000,03,2000-03-31,0,2.6
2000,04,2000-04-01,-1.1,5.6
2000,04,2000-04-02,1.4,5.1
2000,04,2000-04-03,0.2,2.3
2000,04,2000-04-04,-1.6,1.9
2000,04,2000-04-05,-1.6,2.2
2000,04,2000-04-06,-3.1,1.9
2000,04,2000-04-07,-4.4,-0.1
2000,04,2000-04-08,-0.7,5
2000,04,2000-04-09,-2.1,4.1
2000,04,2000-04-10,-2.4,5.1
2000,04,2000-04-11,1.2,5.1
2000,04,2000-04-12,-1,5
2000,04,2000-04-13,-2.6,2.8
2000,04,2000-04-14,-1.3,5.6
2000,04,2000-04-15,0.9,3.5
2000,04,2000-04-16,-2.2,1.9
2000,04,2000-04-17,0,4.4
2000,04,2000-04-18,3.5,7.9
2000,04,2000-04-19,2.5,6.3
2000,04,2000-04-20,4.2,8.7
2000,04,2000-04-21,3.9,9.6
2000,04,2000-04-22,3.3,7.9
2000,04,2000-04-23,0.4,7.7
2000,04,2000-04-24,2.9,8
2000,04,2000-04-25,2.9,9.9
2000,04,2000-04-26,3.9,11.2
2000,04,2000-04-27,0.8,6.8
2000,04,2000-04-28,5.2,10
2000,04,2000-04-29,4.1,8.9
2000,04,2000-04-30,7.2,10.7
2000,05,2000-05-01,5.5,10.6
2000,05,2000-05-02,4.6,10.6
2000,05,2000-05-03,5.1,12.2
2000,05,2000-05-04,5.9,11.5
2000,05,2000-05-05,5,11.9
2000,05,2000-05-06,6.4,12.1
2000,05,2000-05-07,6.9,13.6
2000,05,2000-05-08,5.8,15.1
2000,05,2000-05-09,6.2,14
2000,05,2000-05-10,1.6,5.2
2000,05,2000-05-11,6.3,11.7
2000,05,2000-05-12,4.3,9.5
2000,05,2000-05-13,5.4,9.2
2000,05,2000-05-14,3.4,7
2000,05,2000-05-15,4.1,8
2000,05,2000-05-16,4.8,9
2000,05,2000-05-17,5.1,11.5
2000,05,2000-05-18,9.4,13.4
2000,05,2000-05-19,4.5,10.4
2000,05,2000-05-20,5.9,11.2
2000,05,2000-05-21,2.8,9.4
2000,05,2000-05-22,7.1,9.5
2000,05,2000-05-23,5.9,11.1
2000,05,2000-05-24,3.5,11.1
2000,05,2000-05-25,5.3,12.4
2000,05,2000-05-26,6.6,12.2
2000,05,2000-05-27,5.8,9.1
2000,05,2000-05-28,7.2,14.5
2000,05,2000-05-29,8,12.6
2000,05,2000-05-30,8.9,15
2000,05,2000-05-31,8.7,17.1
2000,06,2000-06-01,10.2,16.2
2000,06,2000-06-02,11.4,18.8
2000,06,2000-06-03,11.5,21.1
2000,06,2000-06-04,13.7,22.4
2000,06,2000-06-05,14.1,21.4
2000,06,2000-06-06,16.1,21.7
2000,06,2000-06-07,12.4,16.8
2000,06,2000-06-08,11.7,15.5
2000,06,2000-06-09,10.8,19.2
2000,06,2000-06-10,14.1,19.3
2000,06,2000-06-11,12.5,18.9
2000,06,2000-06-12,12.4,20
2000,06,2000-06-13,14.7,19.1
2000,06,2000-06-14,12.3,18.2
2000,06,2000-06-15,10.6,18.1
2000,06,2000-06-16,8.2,11.6
2000,06,2000-06-17,10.7,15.3
2000,06,2000-06-18,10.4,13.6
2000,06,2000-06-19,10.8,17.4
2000,06,2000-06-20,11.6,17.1
2000,06,2000-06-21,8.3,16.5
2000,06,2000-06-22,8.9,13.5
2000,06,2000-06-23,13.7,20.7
2000,06,2000-06-24,14,24.1
2000,06,2000-06-25,15.4,25.5
2000,06,2000-06-26,16.2,24.9
2000,06,2000-06-27,16,24.3
2000,06,2000-06-28,14.8,22.6
2000,06,2000-06-29,11.8,15.3
2000,06,2000-06-30,8.2,10.8
2000,07,2000-07-01,10.6,17.3
2000,07,2000-07-02,12.8,21.8
2000,07,2000-07-03,13.2,20.2
2000,07,2000-07-04,16.4,21.9
2000,07,2000-07-05,17.1,26.7
2000,07,2000-07-06,14.5,18.2
2000,07,2000-07-07,14.4,20
2000,07,2000-07-08,16.1,24.4
2000,07,2000-07-09,14.8,22.6
2000,07,2000-07-10,13.9,20.8
2000,07,2000-07-11,9.8,15
2000,07,2000-07-12,10.7,14.5
2000,07,2000-07-13,9.6,16.6
2000,07,2000-07-14,15,21.5
2000,07,2000-07-15,12.8,16
2000,07,2000-07-16,14.3,20
2000,07,2000-07-17,14.8,20.1
2000,07,2000-07-18,14.6,20.7
2000,07,2000-07-19,15.1,19.6
2000,07,2000-07-20,12.3,16.4
2000,07,2000-07-21,10.1,15.9
2000,07,2000-07-22,14.5,19
2000,07,2000-07-23,14.8,18.1
2000,07,2000-07-24,10.6,14.3
2000,07,2000-07-25,13.3,19.3
2000,07,2000-07-26,11.3,16.8
2000,07,2000-07-27,14.2,18.5
2000,07,2000-07-28,13.9,20
2000,07,2000-07-29,11.9,19
2000,07,2000-07-30,11.8,19
2000,07,2000-07-31,16.7,21.5
2000,08,2000-08-01,12.9,18.6
2000,08,2000-08-02,13.6,23.3
2000,08,2000-08-03,17.4,26.4
2000,08,2000-08-04,19.4,27.9
2000,08,2000-08-05,16.2,20.3
2000,08,2000-08-06,9.4,13.2
2000,08,2000-08-07,12.6,17.2
2000,08,2000-08-08,10.5,15.5
2000,08,2000-08-09,13.1,16.8
2000,08,2000-08-10,10.5,17.1
2000,08,2000-08-11,8.9,16.1
2000,08,2000-08-12,9.6,13.3
2000,08,2000-08-13,14.7,20.1
2000,08,2000-08-14,11.3,14
2000,08,2000-08-15,11,13.8
2000,08,2000-08-16,11.1,13.7
2000,08,2000-08-17,12.6,16.6
2000,08,2000-08-18,11.7,18.1
2000,08,2000-08-19,10.1,12.7
2000,08,2000-08-20,10.3,12.8
2000,08,2000-08-21,10,12.4
2000,08,2000-08-22,11.1,15.9
2000,08,2000-08-23,9.5,13.4
2000,08,2000-08-24,7.2,13.8
2000,08,2000-08-25,9.3,11.9
2000,08,2000-08-26,7.8,10.3
2000,08,2000-08-27,4.5,10
2000,08,2000-08-28,9,13.6
2000,08,2000-08-29,6.9,15.6
2000,08,2000-08-30,8.6,10.1
2000,08,2000-08-31,8.9,12.4
2001,03,2001-03-01,-5.1,-0.5
2001,03,2001-03-02,-5.7,-0.4
2001,03,2001-03-03,-8.4,0.8
2001,03,2001-03-04,-8.8,-2
2001,03,2001-03-05,-7,-2.4
2001,03,2001-03-06,-2.1,2.2
2001,03,2001-03-07,1.3,4.8
2001,03,2001-03-08,-3.9,4.1
2001,03,2001-03-09,0.4,2.8
2001,03,2001-03-10,1.8,5
2001,03,2001-03-11,3.5,7.2
2001,03,2001-03-12,-0.3,3.3
2001,03,2001-03-13,-1.6,5
2001,03,2001-03-14,-3.3,4.5
2001,03,2001-03-15,-1.3,2.5
2001,03,2001-03-16,-1.4,3.5
2001,03,2001-03-17,-7.4,-1.8
2001,03,2001-03-18,-15.4,-10.4
2001,03,2001-03-19,-20.5,-15.2
2001,03,2001-03-20,-22,-14.2
2001,03,2001-03-21,-17.3,-13.6
2001,03,2001-03-22,-22,-15.2
2001,03,2001-03-23,-21.6,-10.8
2001,03,2001-03-24,-15.9,-8.1
2001,03,2001-03-25,-5.2,-0.6
2001,03,2001-03-26,-0.7,2.6
2001,03,2001-03-27,-2.5,2.7
2001,03,2001-03-28,-3.2,2.5
2001,03,2001-03-29,-6,3.2
2001,03,2001-03-30,-3.7,-1.1
2001,03,2001-03-31,-2,1.6
2001,04,2001-04-01,-8.7,-2.3
2001,04,2001-04-02,-7.2,1.5
2001,04,2001-04-03,-1.9,3.3
2001,04,2001-04-04,0.8,4.8
2001,04,2001-04-05,-1.3,3.7
2001,04,2001-04-06,0.8,5.1
2001,04,2001-04-07,-2.5,4.8
2001,04,2001-04-08,-1.1,3.1
2001,04,2001-04-09,0,4.4
2001,04,2001-04-10,0.2,6.7
2001,04,2001-04-11,1.1,4.2
2001,04,2001-04-12,2.6,5.6
2001,04,2001-04-13,-1,4.6
2001,04,2001-04-14,1.5,5.4
2001,04,2001-04-15,1,8.5
2001,04,2001-04-16,2,9.8
2001,04,2001-04-17,3.2,10.9
2001,04,2001-04-18,4.6,10.2
2001,04,2001-04-19,3,7
2001,04,2001-04-20,3.9,9.1
2001,04,2001-04-21,3.9,8.6
2001,04,2001-04-22,3,7.7
2001,04,2001-04-23,3.6,7.2
2001,04,2001-04-24,3.3,8
2001,04,2001-04-25,3.8,7.9
2001,04,2001-04-26,3.1,8.5
2001,04,2001-04-27,5.1,9.3
2001,04,2001-04-28,2.9,8.2
2001,04,2001-04-29,1.2,6.6
2001,04,2001-04-30,3.8,8.2
2001,05,2001-05-01,2.8,10.3
2001,05,2001-05-02,3.1,6.3
2001,05,2001-05-03,3.6,7.6
2001,05,2001-05-04,3.9,7.4
2001,05,2001-05-05,1.1,5.6
2001,05,2001-05-06,3.3,8.6
2001,05,2001-05-07,5.1,8.5
2001,05,2001-05-08,4.8,9.1
2001,05,2001-05-09,1.7,9.1
2001,05,2001-05-10,2.8,9.4
2001,05,2001-05-11,6.1,11.6
2001,05,2001-05-12,4.2,12.2
2001,05,2001-05-13,6.3,13.2
2001,05,2001-05-14,6.4,12.8
2001,05,2001-05-15,7,13.5
2001,05,2001-05-16,5.6,12.6
2001,05,2001-05-17,4,10.6
2001,05,2001-05-18,4.7,11.9
2001,05,2001-05-19,4.8,8.9
2001,05,2001-05-20,5.8,13
2001,05,2001-05-21,7.7,13.1
2001,05,2001-05-22,6.3,13.5
2001,05,2001-05-23,5.9,10.9
2001,05,2001-05-24,6.4,12.4
2001,05,2001-05-25,4.8,13.3
2001,05,2001-05-26,5.7,14.6
2001,05,2001-05-27,6.9,11.3
2001,05,2001-05-28,9.8,14.1
2001,05,2001-05-29,9,10.9
2001,05,2001-05-30,7.9,15.2
2001,05,2001-05-31,10.1,14.3
2001,06,2001-06-01,10.6,14.7
2001,06,2001-06-02,8.8,11.4
2001,06,2001-06-03,7.3,9.3
2001,06,2001-06-04,9.6,15.8
2001,06,2001-06-05,11.2,20.4
2001,06,2001-06-06,11.4,16.6
2001,06,2001-06-07,9.7,16.8
2001,06,2001-06-08,10,19.6
2001,06,2001-06-09,13.2,20.4
2001,06,2001-06-10,15.7,21.8
2001,06,2001-06-11,14.5,24.5
2001,06,2001-06-12,14.4,22.8
2001,06,2001-06-13,14.4,21.4
2001,06,2001-06-14,12.2,17.5
2001,06,2001-06-15,14,19.6
2001,06,2001-06-16,13.8,18.5
2001,06,2001-06-17,13.8,18.5
2001,06,2001-06-18,14.2,22.2
2001,06,2001-06-19,12.9,20.6
2001,06,2001-06-20,14.6,20.9
2001,06,2001-06-21,13.1,21.1
2001,06,2001-06-22,14.4,19.4
2001,06,2001-06-23,12,15.1
2001,06,2001-06-24,9.3,15.5
2001,06,2001-06-25,11.7,18
2001,06,2001-06-26,10.6,16.8
2001,06,2001-06-27,11.4,20
2001,06,2001-06-28,14,18.8
2001,06,2001-06-29,14.4,18.8
2001,06,2001-06-30,15.5,22.6
2001,07,2001-07-01,14.4,18.6
2001,07,2001-07-02,15.4,20.5
2001,07,2001-07-03,14.5,19.4
2001,07,2001-07-04,12.7,18.7
2001,07,2001-07-05,11.8,15.1
2001,07,2001-07-06,10.3,14.5
2001,07,2001-07-07,10.9,15.6
2001,07,2001-07-08,11.3,15.4
2001,07,2001-07-09,10,11.7
2001,07,2001-07-10,10.8,15.1
2001,07,2001-07-11,12.8,19.3
2001,07,2001-07-12,10.4,17.1
2001,07,2001-07-13,12.7,17.4
2001,07,2001-07-14,11.5,18.2
2001,07,2001-07-15,14.2,21.4
2001,07,2001-07-16,13.5,17.1
2001,07,2001-07-17,16.3,21.9
2001,07,2001-07-18,16.9,25.6
2001,07,2001-07-19,18.3,28.6
2001,07,2001-07-20,19.9,30.1
2001,07,2001-07-21,19.9,28
2001,07,2001-07-22,17.6,21.6
2001,07,2001-07-23,14.9,19.1
2001,07,2001-07-24,12.8,15.5
2001,07,2001-07-25,12.3,15.4
2001,07,2001-07-26,11.6,14.1
2001,07,2001-07-27,15.1,19.9
2001,07,2001-07-28,13.9,20.8
2001,07,2001-07-29,14.2,18.8
2001,07,2001-07-30,10.1,15.1
2001,07,2001-07-31,11.5,17.8
2001,08,2001-08-01,13.9,18.3
